EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
ufc fight night: allen vs. curtis 2,melissa mullins vs. nora cornolle,Round 1,nora cornolle,0.0,0.67,0.0,0.0,1.0,15.0,19,28,30,45,0,0,2,2,10,15,8,11,9,13,0,0,9,15
ufc fight night: allen vs. curtis 2,melissa mullins vs. nora cornolle,Round 2,nora cornolle,1.0,0.73,0.0,0.0,0.0,15.0,17,23,30,38,0,0,4,4,9,14,5,6,6,7,2,2,8,13
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 1,erin blanchfield,0.0,0.36,0.0,1.0,0.0,27.0,21,58,22,60,0,0,4,4,21,55,3,6,0,3,0,0,14,48
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 2,erin blanchfield,0.0,0.27,0.0,0.0,0.0,0.0,21,77,22,78,0,1,4,5,19,70,6,8,2,7,0,0,11,64
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 3,erin blanchfield,0.0,0.35,0.0,0.0,0.0,0.0,24,68,24,69,0,1,3,5,21,65,6,11,3,3,0,0,15,52
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 4,erin blanchfield,0.0,0.37,0.0,0.0,0.0,0.0,37,98,38,99,0,1,7,7,37,97,8,10,0,1,0,0,22,81
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 5,erin blanchfield,0.0,0.31,0.0,0.0,0.0,21.0,27,85,29,88,0,0,7,7,26,84,2,5,1,1,0,0,18,73
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 1,manon fiorot,0.0,0.49,1.0,0.0,0.0,46.0,28,57,30,59,1,1,1,3,25,53,2,2,3,4,0,0,25,52
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 2,manon fiorot,0.0,0.44,0.0,0.0,0.0,2.0,27,61,27,62,0,0,3,3,26,57,6,8,1,4,0,0,18,50
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 3,manon fiorot,0.0,0.41,0.0,0.0,0.0,5.0,29,70,29,70,0,0,2,2,29,68,3,4,0,2,0,0,24,64
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 4,manon fiorot,0.0,0.54,0.0,0.0,0.0,0.0,46,85,47,86,0,3,3,3,46,83,3,4,0,2,0,0,40,78
ufc fight night: blanchfield vs. fiorot,erin blanchfield vs. manon fiorot,Round 5,manon fiorot,0.0,0.48,0.0,0.0,0.0,0.0,42,86,48,92,0,0,2,2,41,85,4,7,1,1,0,0,36,77
ufc fight night: blanchfield vs. fiorot,vicente luque vs. joaquin buckley,Round 1,vicente luque,0.0,0.35,0.0,0.0,0.0,9.0,15,42,15,42,0,2,7,10,15,42,4,5,0,0,0,0,4,27
ufc fight night: blanchfield vs. fiorot,vicente luque vs. joaquin buckley,Round 2,vicente luque,0.0,0.28,0.0,0.0,0.0,0.0,6,21,7,23,0,1,3,3,6,21,0,0,0,0,0,0,3,18
ufc fight night: blanchfield vs. fiorot,vicente luque vs. joaquin buckley,Round 1,joaquin buckley,0.0,0.34,0.0,0.0,0.0,0.0,15,43,15,43,0,0,5,6,15,43,3,4,0,0,0,0,7,33
ufc fight night: blanchfield vs. fiorot,vicente luque vs. joaquin buckley,Round 2,joaquin buckley,0.0,0.45,0.0,0.0,0.0,49.0,40,88,48,99,0,0,2,3,6,32,3,6,0,0,34,56,35,79
ufc fight night: blanchfield vs. fiorot,chris weidman vs. bruno silva,Round 1,chris weidman,0.0,0.66,0.5,0.0,0.0,189.0,20,30,32,46,1,2,9,10,6,13,2,4,5,7,9,10,9,16
ufc fight night: blanchfield vs. fiorot,chris weidman vs. bruno silva,Round 2,chris weidman,0.0,0.7,0.0,0.0,0.0,0.0,45,64,45,64,0,2,8,8,45,64,12,14,0,0,0,0,25,42
ufc fight night: blanchfield vs. fiorot,chris weidman vs. bruno silva,Round 3,chris weidman,1.0,0.58,0.0,0.0,0.0,6.0,10,17,11,19,0,0,0,0,5,11,0,1,0,0,5,6,10,16
ufc fight night: blanchfield vs. fiorot,chris weidman vs. bruno silva,Round 1,bruno silva,0.0,0.5,0.0,0.0,0.0,0.0,4,8,4,8,0,0,0,0,4,8,1,2,0,0,0,0,3,6
ufc fight night: blanchfield vs. fiorot,chris weidman vs. bruno silva,Round 2,bruno silva,0.0,0.3,0.0,0.0,0.0,0.0,19,63,19,63,0,0,0,3,18,61,1,1,1,1,0,1,18,59
ufc fight night: blanchfield vs. fiorot,chris weidman vs. bruno silva,Round 3,bruno silva,0.0,0.41,0.0,0.0,0.0,0.0,7,17,7,17,0,0,0,0,7,17,0,1,0,0,0,0,7,16
ufc fight night: blanchfield vs. fiorot,nursulton ruziboev vs. sedriques dumas,Round 1,nursulton ruziboev,1.0,0.37,0.0,0.0,0.0,4.0,12,32,12,32,0,0,0,0,11,25,1,2,0,0,1,7,11,30
ufc fight night: blanchfield vs. fiorot,nursulton ruziboev vs. sedriques dumas,Round 1,sedriques dumas,0.0,0.06,0.0,0.0,0.0,0.0,1,16,1,16,0,0,0,1,1,16,0,2,0,0,0,0,1,13
ufc fight night: blanchfield vs. fiorot,bill algeo vs. kyle nelson,Round 1,bill algeo,0.0,0.51,0.0,0.0,0.0,0.0,30,58,44,73,0,0,8,13,30,55,11,11,0,3,0,0,11,34
ufc fight night: blanchfield vs. fiorot,bill algeo vs. kyle nelson,Round 1,kyle nelson,0.0,0.54,0.0,0.0,0.0,48.0,32,59,40,68,0,0,6,6,28,52,6,8,4,6,0,1,20,45
ufc fight night: blanchfield vs. fiorot,chidi njokuani vs. rhys mckee,Round 1,chidi njokuani,0.0,0.67,0.0,0.0,0.0,0.0,23,34,29,44,0,0,17,20,19,29,5,7,4,5,0,0,1,7
ufc fight night: blanchfield vs. fiorot,chidi njokuani vs. rhys mckee,Round 2,chidi njokuani,0.0,0.71,0.0,0.0,0.0,32.0,15,21,37,48,0,0,6,7,9,13,4,8,6,8,0,0,5,6
ufc fight night: blanchfield vs. fiorot,chidi njokuani vs. rhys mckee,Round 3,chidi njokuani,0.0,0.6,0.0,0.0,0.0,21.0,26,43,30,47,0,2,6,6,18,33,9,10,8,10,0,0,11,27
ufc fight night: blanchfield vs. fiorot,chidi njokuani vs. rhys mckee,Round 1,rhys mckee,0.0,0.37,0.0,0.0,0.0,137.0,16,43,17,44,0,0,4,4,15,42,0,2,1,1,0,0,12,37
ufc fight night: blanchfield vs. fiorot,chidi njokuani vs. rhys mckee,Round 2,rhys mckee,0.0,0.42,0.0,0.0,0.0,157.0,9,21,11,25,0,3,0,0,8,20,4,4,1,1,0,0,5,17
ufc fight night: blanchfield vs. fiorot,chidi njokuani vs. rhys mckee,Round 3,rhys mckee,0.0,0.17,0.0,0.0,0.0,107.0,5,29,12,36,0,4,0,1,5,28,1,2,0,1,0,0,4,26
ufc fight night: blanchfield vs. fiorot,nate landwehr vs. jamall emmers,Round 1,nate landwehr,1.0,0.48,0.0,0.0,0.0,5.0,37,76,37,76,0,0,0,1,24,62,3,5,9,10,4,4,34,70
ufc fight night: blanchfield vs. fiorot,nate landwehr vs. jamall emmers,Round 1,jamall emmers,0.0,0.5,0.0,0.0,0.0,1.0,39,78,39,78,0,0,2,2,36,74,13,17,3,4,0,0,24,59
ufc fight night: blanchfield vs. fiorot,virna jandiroba vs. loopy godinez,Round 1,virna jandiroba,0.0,0.26,0.25,0.0,0.0,107.0,12,45,18,53,1,4,0,0,12,45,0,1,0,0,0,0,12,44
ufc fight night: blanchfield vs. fiorot,virna jandiroba vs. loopy godinez,Round 2,virna jandiroba,0.0,0.23,0.0,0.0,1.0,151.0,5,21,38,63,0,1,0,0,5,20,0,0,0,1,0,0,5,21
ufc fight night: blanchfield vs. fiorot,virna jandiroba vs. loopy godinez,Round 3,virna jandiroba,0.0,0.3,0.25,3.0,0.0,137.0,13,42,30,64,1,4,0,0,13,41,3,7,0,1,0,0,10,35
ufc fight night: blanchfield vs. fiorot,virna jandiroba vs. loopy godinez,Round 1,loopy godinez,0.0,0.38,0.0,0.0,0.0,22.0,13,34,17,38,0,0,0,0,10,30,4,6,3,4,0,0,9,28
ufc fight night: blanchfield vs. fiorot,virna jandiroba vs. loopy godinez,Round 2,loopy godinez,0.0,0.34,0.0,0.0,1.0,57.0,9,26,15,40,0,0,2,2,7,22,1,1,1,2,1,2,6,23
ufc fight night: blanchfield vs. fiorot,virna jandiroba vs. loopy godinez,Round 3,loopy godinez,0.0,0.45,0.0,0.0,0.0,33.0,16,35,18,38,0,0,0,0,13,30,6,7,3,5,0,0,10,28
ufc fight night: blanchfield vs. fiorot,julio arce vs. herbert burns,Round 1,julio arce,0.0,0.26,0.0,0.0,0.0,6.0,10,38,10,38,0,1,0,0,9,37,5,7,1,1,0,0,5,31
ufc fight night: blanchfield vs. fiorot,julio arce vs. herbert burns,Round 2,julio arce,2.0,0.46,0.0,0.0,0.0,2.0,19,41,19,41,0,0,1,2,11,31,4,5,8,10,0,0,14,34
ufc fight night: blanchfield vs. fiorot,julio arce vs. herbert burns,Round 1,herbert burns,0.0,0.29,0.0,0.0,0.0,50.0,11,37,16,43,0,5,1,2,10,36,3,6,1,1,0,0,7,29
ufc fight night: blanchfield vs. fiorot,julio arce vs. herbert burns,Round 2,herbert burns,0.0,0.2,0.0,0.0,0.0,26.0,4,20,4,20,0,1,0,0,3,19,2,4,1,1,0,0,2,16
ufc fight night: blanchfield vs. fiorot,dennis buzukja vs. connor matthews,Round 1,dennis buzukja,0.0,0.44,0.0,0.0,0.0,0.0,38,85,38,85,0,0,11,12,37,84,10,17,1,1,0,0,17,56
ufc fight night: blanchfield vs. fiorot,dennis buzukja vs. connor matthews,Round 2,dennis buzukja,0.0,0.37,0.0,0.0,0.0,0.0,37,98,38,99,0,0,9,9,36,96,7,16,1,2,0,0,21,73
ufc fight night: blanchfield vs. fiorot,dennis buzukja vs. connor matthews,Round 3,dennis buzukja,1.0,0.44,0.0,0.0,0.0,6.0,8,18,8,18,0,0,1,1,4,6,1,1,0,0,4,12,6,16
ufc fight night: blanchfield vs. fiorot,dennis buzukja vs. connor matthews,Round 1,connor matthews,0.0,0.41,0.0,0.0,0.0,0.0,24,58,24,58,0,0,6,6,24,58,5,14,0,0,0,0,13,38
ufc fight night: blanchfield vs. fiorot,dennis buzukja vs. connor matthews,Round 2,connor matthews,0.0,0.47,0.33,0.0,0.0,40.0,36,76,38,78,1,3,3,4,33,72,9,13,1,1,2,3,24,59
ufc fight night: blanchfield vs. fiorot,dennis buzukja vs. connor matthews,Round 3,connor matthews,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4
ufc fight night: blanchfield vs. fiorot,ibo aslan vs. anton turkalj,Round 1,ibo aslan,0.0,0.32,0.0,0.0,0.0,1.0,17,53,17,53,0,0,6,9,15,49,0,1,1,2,1,2,11,43
ufc fight night: blanchfield vs. fiorot,ibo aslan vs. anton turkalj,Round 2,ibo aslan,0.0,0.45,0.0,0.0,0.0,0.0,44,96,46,99,0,0,5,7,38,85,3,6,6,11,0,0,36,83
ufc fight night: blanchfield vs. fiorot,ibo aslan vs. anton turkalj,Round 3,ibo aslan,1.0,0.41,0.0,0.0,0.0,0.0,13,31,13,31,0,0,2,3,12,29,1,1,1,2,0,0,10,27
ufc fight night: blanchfield vs. fiorot,ibo aslan vs. anton turkalj,Round 1,anton turkalj,0.0,0.42,0.0,0.0,0.0,5.0,21,49,21,50,0,2,6,10,20,47,5,8,1,2,0,0,10,31
ufc fight night: blanchfield vs. fiorot,ibo aslan vs. anton turkalj,Round 2,anton turkalj,0.0,0.31,0.0,0.0,0.0,13.0,23,74,26,77,0,6,2,2,19,69,4,8,4,5,0,0,17,64
ufc fight night: blanchfield vs. fiorot,ibo aslan vs. anton turkalj,Round 3,anton turkalj,0.0,0.32,0.0,0.0,0.0,0.0,11,34,11,35,0,0,0,1,10,30,2,2,1,4,0,0,9,31
ufc fight night: blanchfield vs. fiorot,andre petroski vs. jacob malkoun,Round 1,andre petroski,0.0,0.3,1.0,0.0,0.0,13.0,10,33,10,34,1,1,4,5,9,32,2,2,1,1,0,0,4,26
ufc fight night: blanchfield vs. fiorot,andre petroski vs. jacob malkoun,Round 2,andre petroski,0.0,0.33,0.0,0.0,0.0,0.0,3,9,3,9,0,1,1,1,3,9,0,0,0,0,0,0,2,8
ufc fight night: blanchfield vs. fiorot,andre petroski vs. jacob malkoun,Round 1,jacob malkoun,0.0,0.46,0.0,0.0,0.0,28.0,15,32,16,33,0,2,0,0,15,31,3,3,0,1,0,0,12,29
ufc fight night: blanchfield vs. fiorot,andre petroski vs. jacob malkoun,Round 2,jacob malkoun,0.0,0.62,0.0,0.0,0.0,4.0,5,8,5,8,0,1,0,0,2,4,1,1,0,0,3,4,4,7
ufc fight night: blanchfield vs. fiorot,angel pacheco vs. caolan loughran,Round 1,angel pacheco,0.0,0.35,0.0,0.0,0.0,0.0,46,129,46,129,0,0,9,12,46,129,19,20,0,0,0,0,18,97
ufc fight night: blanchfield vs. fiorot,angel pacheco vs. caolan loughran,Round 2,angel pacheco,0.0,0.44,0.0,0.0,0.0,9.0,17,38,21,42,0,0,1,1,15,36,7,10,2,2,0,0,9,27
ufc fight night: blanchfield vs. fiorot,angel pacheco vs. caolan loughran,Round 3,angel pacheco,0.0,0.37,0.0,0.0,0.0,0.0,25,67,28,70,0,0,2,3,19,61,6,8,6,6,0,0,17,56
ufc fight night: blanchfield vs. fiorot,angel pacheco vs. caolan loughran,Round 1,caolan loughran,0.0,0.39,0.0,0.0,0.0,0.0,35,89,35,89,0,0,1,2,35,89,5,11,0,0,0,0,29,76
ufc fight night: blanchfield vs. fiorot,angel pacheco vs. caolan loughran,Round 2,caolan loughran,0.0,0.57,1.0,0.0,0.0,199.0,51,89,59,107,1,1,2,2,16,37,2,4,1,2,34,50,47,83
ufc fight night: blanchfield vs. fiorot,angel pacheco vs. caolan loughran,Round 3,caolan loughran,0.0,0.6,0.66,0.0,0.0,83.0,54,90,54,90,2,3,7,8,46,82,11,15,8,8,0,0,36,67
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 1,amanda ribas,0.0,0.34,0.66,0.0,0.0,18.0,16,47,30,63,2,3,6,8,14,45,2,6,2,2,0,0,8,33
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 2,amanda ribas,0.0,0.3,0.0,0.0,0.0,0.0,15,49,22,57,0,2,5,7,14,48,3,8,1,1,0,0,7,34
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 3,amanda ribas,0.0,0.36,0.66,0.0,0.0,80.0,18,50,31,70,2,3,5,6,15,44,3,5,0,1,3,5,10,39
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 4,amanda ribas,0.0,0.25,0.0,0.0,0.0,0.0,10,39,29,66,0,0,5,6,10,39,2,5,0,0,0,0,3,28
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 5,amanda ribas,0.0,0.28,0.0,0.0,0.0,0.0,24,85,25,86,0,0,4,6,23,83,9,18,1,2,0,0,11,61
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 1,rose namajunas,0.0,0.67,0.0,0.0,1.0,115.0,23,34,35,55,0,0,1,1,16,27,16,17,7,7,0,0,6,16
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 2,rose namajunas,0.0,0.48,0.0,0.0,0.0,120.0,19,39,43,65,0,1,1,1,18,38,6,11,1,1,0,0,12,27
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 3,rose namajunas,0.0,0.52,0.0,0.0,0.0,24.0,19,36,20,38,0,0,1,1,17,34,7,9,2,2,0,0,11,26
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 4,rose namajunas,0.0,0.28,1.0,0.0,0.0,160.0,7,25,45,68,1,1,0,0,7,25,3,6,0,0,0,0,4,19
ufc fight night: ribas vs. namajunas,amanda ribas vs. rose namajunas,Round 5,rose namajunas,0.0,0.46,0.0,0.0,0.0,0.0,25,54,26,55,0,1,1,1,23,52,12,17,2,2,0,0,12,36
ufc fight night: ribas vs. namajunas,karl williams vs. justin tafa,Round 1,karl williams,0.0,0.75,1.0,0.0,0.0,238.0,12,16,35,51,4,4,3,3,6,7,2,2,3,3,3,6,7,11
ufc fight night: ribas vs. namajunas,karl williams vs. justin tafa,Round 2,karl williams,0.0,0.58,0.5,1.0,0.0,165.0,20,34,54,81,1,2,1,1,10,17,4,4,0,0,10,17,15,29
ufc fight night: ribas vs. namajunas,karl williams vs. justin tafa,Round 3,karl williams,0.0,0.72,0.33,0.0,0.0,228.0,8,11,34,44,2,6,3,3,3,5,1,1,0,1,5,5,4,7
ufc fight night: ribas vs. namajunas,karl williams vs. justin tafa,Round 1,justin tafa,0.0,0.5,0.0,0.0,0.0,0.0,6,12,6,12,0,0,0,0,5,11,2,2,0,0,1,1,4,10
ufc fight night: ribas vs. namajunas,karl williams vs. justin tafa,Round 2,justin tafa,0.0,0.6,0.0,0.0,0.0,0.0,9,15,14,20,0,0,0,0,9,15,4,5,0,0,0,0,5,10
ufc fight night: ribas vs. namajunas,karl williams vs. justin tafa,Round 3,justin tafa,0.0,0.37,0.0,0.0,0.0,0.0,6,16,7,18,0,0,0,0,4,13,0,0,2,3,0,0,6,16
ufc fight night: ribas vs. namajunas,edmen shahbazyan vs. aj dobson,Round 1,edmen shahbazyan,1.0,0.62,0.33,0.0,0.0,49.0,27,43,31,51,1,3,6,6,16,24,2,3,1,3,10,16,19,34
ufc fight night: ribas vs. namajunas,edmen shahbazyan vs. aj dobson,Round 1,aj dobson,0.0,0.32,0.0,0.0,1.0,75.0,15,46,20,54,0,0,6,8,12,43,2,2,3,3,0,0,7,36
ufc fight night: ribas vs. namajunas,payton talbott vs. cameron saaiman,Round 1,payton talbott,0.0,0.56,0.0,0.0,0.0,16.0,59,105,63,111,0,1,6,6,53,96,21,27,6,8,0,1,32,72
ufc fight night: ribas vs. namajunas,payton talbott vs. cameron saaiman,Round 2,payton talbott,1.0,0.83,0.0,0.0,0.0,14.0,20,24,20,24,0,0,0,0,1,2,0,0,0,0,19,22,20,24
ufc fight night: ribas vs. namajunas,payton talbott vs. cameron saaiman,Round 1,cameron saaiman,0.0,0.5,0.0,0.0,0.0,0.0,31,62,33,64,0,3,7,7,30,61,11,17,1,1,0,0,13,38
ufc fight night: ribas vs. namajunas,payton talbott vs. cameron saaiman,Round 2,cameron saaiman,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ufc fight night: ribas vs. namajunas,billy quarantillo vs. youssef zalal,Round 1,billy quarantillo,0.0,0.2,0.0,0.0,0.0,21.0,8,40,15,51,0,0,2,6,8,40,0,6,0,0,0,0,6,28
ufc fight night: ribas vs. namajunas,billy quarantillo vs. youssef zalal,Round 2,billy quarantillo,0.0,0.2,0.0,0.0,0.0,0.0,2,10,11,23,0,0,0,0,2,10,0,2,0,0,0,0,2,8
ufc fight night: ribas vs. namajunas,billy quarantillo vs. youssef zalal,Round 1,youssef zalal,0.0,0.63,1.0,1.0,0.0,93.0,31,49,33,52,1,1,9,10,26,42,5,8,0,1,5,6,17,31
ufc fight night: ribas vs. namajunas,billy quarantillo vs. youssef zalal,Round 2,youssef zalal,0.0,0.28,1.0,1.0,0.0,82.0,2,7,4,10,1,1,1,1,2,7,0,1,0,0,0,0,1,5
ufc fight night: ribas vs. namajunas,fernando padilla vs. luis pajuelo,Round 1,fernando padilla,1.0,0.55,0.0,1.0,0.0,47.0,34,61,35,64,0,0,4,4,17,32,6,8,0,0,17,29,24,49
ufc fight night: ribas vs. namajunas,fernando padilla vs. luis pajuelo,Round 1,luis pajuelo,0.0,0.38,0.0,0.0,0.0,0.0,5,13,7,15,0,0,2,2,5,13,2,2,0,0,0,0,1,9
ufc fight night: ribas vs. namajunas,kurt holobaugh vs. trey ogden,Round 1,kurt holobaugh,0.0,0.35,0.0,0.0,0.0,0.0,5,14,43,58,0,0,2,2,4,13,2,2,0,0,1,1,1,10
ufc fight night: ribas vs. namajunas,kurt holobaugh vs. trey ogden,Round 2,kurt holobaugh,0.0,0.47,0.0,0.0,0.0,10.0,20,42,39,67,0,0,8,9,16,38,7,8,3,3,1,1,5,25
ufc fight night: ribas vs. namajunas,kurt holobaugh vs. trey ogden,Round 3,kurt holobaugh,0.0,0.33,0.0,0.0,0.0,0.0,4,12,47,63,0,0,1,2,4,12,0,2,0,0,0,0,3,8
ufc fight night: ribas vs. namajunas,kurt holobaugh vs. trey ogden,Round 1,trey ogden,0.0,0.09,1.0,0.0,0.0,252.0,1,11,68,94,1,1,0,0,1,11,0,0,0,0,0,0,1,11
ufc fight night: ribas vs. namajunas,kurt holobaugh vs. trey ogden,Round 2,trey ogden,0.0,0.63,0.5,0.0,0.0,172.0,26,41,75,119,1,2,7,8,19,34,4,4,2,2,5,5,15,29
ufc fight night: ribas vs. namajunas,kurt holobaugh vs. trey ogden,Round 3,trey ogden,0.0,0.57,1.0,0.0,0.0,245.0,8,14,82,107,1,1,2,2,8,14,0,0,0,0,0,0,6,12
ufc fight night: ribas vs. namajunas,ricardo ramos vs. julian erosa,Round 1,ricardo ramos,0.0,0.41,0.66,0.0,0.0,87.0,7,17,12,23,2,3,1,1,6,15,1,2,0,0,1,2,5,14
ufc fight night: ribas vs. namajunas,ricardo ramos vs. julian erosa,Round 1,julian erosa,0.0,0.36,0.0,1.0,0.0,0.0,4,11,11,21,0,0,0,0,4,11,2,3,0,0,0,0,2,8
ufc fight night: ribas vs. namajunas,miles johns vs. cody gibson,Round 1,miles johns,0.0,0.26,0.0,0.0,0.0,135.0,5,19,14,29,0,1,1,3,4,17,1,2,1,2,0,0,3,14
ufc fight night: ribas vs. namajunas,miles johns vs. cody gibson,Round 2,miles johns,0.0,0.47,0.5,0.0,1.0,114.0,11,23,25,43,1,2,1,1,7,18,1,1,3,4,1,1,9,21
ufc fight night: ribas vs. namajunas,miles johns vs. cody gibson,Round 3,miles johns,0.0,0.24,0.2,0.0,0.0,140.0,9,37,25,65,1,5,0,0,9,37,3,6,0,0,0,0,6,31
ufc fight night: ribas vs. namajunas,miles johns vs. cody gibson,Round 1,cody gibson,0.0,0.18,0.0,0.0,0.0,19.0,4,22,16,39,0,2,1,2,3,21,0,5,1,1,0,0,3,15
ufc fight night: ribas vs. namajunas,miles johns vs. cody gibson,Round 2,cody gibson,0.0,0.25,0.25,0.0,0.0,96.0,2,8,12,21,1,4,1,1,1,7,1,2,1,1,0,0,0,5
ufc fight night: ribas vs. namajunas,miles johns vs. cody gibson,Round 3,cody gibson,0.0,0.37,0.0,0.0,0.0,0.0,12,32,24,48,0,1,3,3,12,32,3,10,0,0,0,0,6,19
ufc fight night: ribas vs. namajunas,jarno errens vs. steven nguyen,Round 1,jarno errens,0.0,0.54,0.0,0.0,0.0,0.0,39,71,40,72,0,0,11,11,39,69,13,17,0,2,0,0,15,43
ufc fight night: ribas vs. namajunas,jarno errens vs. steven nguyen,Round 2,jarno errens,1.0,0.45,0.0,0.0,0.0,0.0,33,72,33,72,0,0,9,11,31,70,11,15,2,2,0,0,13,46
ufc fight night: ribas vs. namajunas,jarno errens vs. steven nguyen,Round 3,jarno errens,0.0,0.51,0.0,0.0,0.0,12.0,33,64,33,64,0,1,5,8,33,64,5,6,0,0,0,0,23,50
ufc fight night: ribas vs. namajunas,jarno errens vs. steven nguyen,Round 1,steven nguyen,0.0,0.33,1.0,0.0,0.0,10.0,21,63,21,63,1,1,4,12,21,61,4,6,0,0,0,2,13,45
ufc fight night: ribas vs. namajunas,jarno errens vs. steven nguyen,Round 2,steven nguyen,0.0,0.24,0.0,0.0,0.0,0.0,22,91,22,91,0,0,2,9,21,90,3,7,1,1,0,0,17,75
ufc fight night: ribas vs. namajunas,jarno errens vs. steven nguyen,Round 3,steven nguyen,0.0,0.27,0.0,0.0,0.0,13.0,20,72,20,73,0,0,2,2,17,68,1,3,0,0,3,4,17,67
ufc fight night: ribas vs. namajunas,montserrat rendon vs. daria zhelezniakova,Round 1,montserrat rendon,0.0,0.16,1.0,0.0,0.0,143.0,6,37,7,38,2,2,1,1,6,35,2,3,0,2,0,0,3,33
ufc fight night: ribas vs. namajunas,montserrat rendon vs. daria zhelezniakova,Round 2,montserrat rendon,0.0,0.21,0.5,0.0,0.0,51.0,14,66,16,70,1,2,1,1,14,62,1,4,0,2,0,2,12,61
ufc fight night: ribas vs. namajunas,montserrat rendon vs. daria zhelezniakova,Round 3,montserrat rendon,0.0,0.11,0.0,0.0,0.0,130.0,5,44,5,48,0,2,0,0,5,40,1,4,0,4,0,0,4,40
ufc fight night: ribas vs. namajunas,montserrat rendon vs. daria zhelezniakova,Round 1,daria zhelezniakova,0.0,0.31,0.0,0.0,0.0,0.0,10,32,18,43,0,0,0,0,8,30,3,3,2,2,0,0,7,29
ufc fight night: ribas vs. namajunas,montserrat rendon vs. daria zhelezniakova,Round 2,daria zhelezniakova,0.0,0.33,0.0,0.0,0.0,0.0,24,72,24,73,0,0,0,0,24,72,8,10,0,0,0,0,16,62
ufc fight night: ribas vs. namajunas,montserrat rendon vs. daria zhelezniakova,Round 3,daria zhelezniakova,0.0,0.5,0.0,0.0,0.0,1.0,23,46,31,55,0,0,0,0,19,42,10,12,4,4,0,0,13,34
ufc fight night: ribas vs. namajunas,igor severino vs. andre lima,Round 1,igor severino,0.0,0.47,0.66,0.0,0.0,101.0,22,46,24,48,4,6,6,6,19,42,6,6,3,4,0,0,10,34
ufc fight night: ribas vs. namajunas,igor severino vs. andre lima,Round 2,igor severino,0.0,0.43,0.33,0.0,0.0,79.0,14,32,16,37,1,3,4,4,12,29,3,7,1,1,1,2,7,21
ufc fight night: ribas vs. namajunas,igor severino vs. andre lima,Round 1,andre lima,0.0,0.43,0.5,2.0,0.0,24.0,16,37,21,42,1,2,4,4,15,35,3,6,1,2,0,0,9,27
ufc fight night: ribas vs. namajunas,igor severino vs. andre lima,Round 2,andre lima,0.0,0.66,0.0,0.0,0.0,0.0,14,21,17,24,0,0,2,2,14,21,5,6,0,0,0,0,7,13
ufc fight night: ribas vs. namajunas,mohammed usman vs. mick parkin,Round 1,mohammed usman,0.0,0.31,0.0,0.0,0.0,0.0,15,48,15,48,0,0,0,0,15,48,4,9,0,0,0,0,11,39
ufc fight night: ribas vs. namajunas,mohammed usman vs. mick parkin,Round 2,mohammed usman,0.0,0.35,0.0,0.0,0.0,0.0,18,51,18,51,0,0,1,1,18,51,12,18,0,0,0,0,5,32
ufc fight night: ribas vs. namajunas,mohammed usman vs. mick parkin,Round 3,mohammed usman,0.0,0.35,0.0,0.0,0.0,0.0,24,68,24,69,0,0,0,0,24,68,14,25,0,0,0,0,10,43
ufc fight night: ribas vs. namajunas,mohammed usman vs. mick parkin,Round 1,mick parkin,0.0,0.4,0.0,0.0,0.0,0.0,16,40,16,40,0,0,10,13,16,40,0,0,0,0,0,0,6,27
ufc fight night: ribas vs. namajunas,mohammed usman vs. mick parkin,Round 2,mick parkin,0.0,0.48,0.0,0.0,0.0,0.0,20,41,20,41,0,0,9,12,20,41,2,2,0,0,0,0,9,27
