EVENT,BOUT,ROUND,FIGHTER,KD,SIG.STR. %,TD %,SUB.ATT,REV.,CTRL,sig_str_attempt,sig_str_land,total_str_attempt,total_str_land,touchdown_attempt,takedown_land,total_leg_attempt,total_leg_land,total_distance_strike_attempt,total_distance_strike_land,total_body_attempt,total_body_land,total_clinch_attempt,total_clinch_land,total_ground_attempt,total_ground_land,total_head_attempt,total_head_land
ufc 297: strickland vs. du plessis,jasmine jasudavicius vs. priscila cachoeira,Round 3,jasmine jasudavicius,0.0,0.72,0.25,1.0,0.0,131.0,37,27,96,78,4,1,3,3,29,20,7,5,3,2,5,5,27,19
ufc 297: strickland vs. du plessis,jasmine jasudavicius vs. priscila cachoeira,Round 1,priscila cachoeira,0.0,0.36,0.0,0.0,0.0,0.0,11,4,12,5,0,0,0,0,10,3,1,1,0,0,1,1,10,3
ufc 297: strickland vs. du plessis,jasmine jasudavicius vs. priscila cachoeira,Round 2,priscila cachoeira,0.0,0.4,0.0,0.0,0.0,0.0,5,2,5,2,0,0,2,2,4,2,0,0,0,0,1,0,3,0
ufc 297: strickland vs. du plessis,jasmine jasudavicius vs. priscila cachoeira,Round 3,priscila cachoeira,0.0,0.52,0.0,0.0,0.0,5.0,34,18,35,19,0,0,0,0,31,15,3,2,0,0,3,3,31,16
ufc 297: strickland vs. du plessis,malcolm gordon vs. jimmy flick,Round 1,malcolm gordon,0.0,0.48,1.0,1.0,0.0,253.0,39,19,84,55,1,1,0,0,13,3,2,1,2,2,24,14,37,18
ufc 297: strickland vs. du plessis,malcolm gordon vs. jimmy flick,Round 2,malcolm gordon,0.0,0.58,0.0,0.0,0.0,0.0,31,18,32,19,0,0,0,0,28,15,1,1,3,3,0,0,30,17
ufc 297: strickland vs. du plessis,malcolm gordon vs. jimmy flick,Round 1,jimmy flick,0.0,0.0,0.0,2.0,0.0,28.0,2,0,6,4,3,0,0,0,2,0,0,0,0,0,0,0,2,0
ufc 297: strickland vs. du plessis,malcolm gordon vs. jimmy flick,Round 2,jimmy flick,0.0,0.6,1.0,2.0,0.0,39.0,5,3,5,3,1,1,1,1,5,3,1,0,0,0,0,0,3,2
ufc fight night: ankalaev vs. walker 2,magomed ankalaev vs. johnny walker,Round 1,magomed ankalaev,0.0,0.51,0.0,0.0,0.0,2.0,33,17,33,17,0,0,17,13,33,17,3,2,0,0,0,0,13,2
ufc fight night: ankalaev vs. walker 2,magomed ankalaev vs. johnny walker,Round 2,magomed ankalaev,1.0,0.88,0.0,0.0,0.0,3.0,25,22,25,22,0,0,12,12,24,21,4,4,0,0,1,1,9,6
ufc fight night: ankalaev vs. walker 2,magomed ankalaev vs. johnny walker,Round 1,johnny walker,0.0,0.3,0.0,0.0,0.0,0.0,50,15,52,17,0,0,19,11,50,15,5,2,0,0,0,0,26,2
ufc fight night: ankalaev vs. walker 2,magomed ankalaev vs. johnny walker,Round 2,johnny walker,0.0,0.42,0.0,0.0,0.0,0.0,21,9,21,9,0,0,12,8,21,9,1,1,0,0,0,0,8,0
ufc fight night: ankalaev vs. walker 2,jim miller vs. gabriel benitez,Round 1,jim miller,0.0,0.5,0.0,0.0,0.0,17.0,64,32,65,33,0,0,10,10,60,30,7,5,4,2,0,0,47,17
ufc fight night: ankalaev vs. walker 2,jim miller vs. gabriel benitez,Round 2,jim miller,0.0,0.73,1.0,0.0,0.0,172.0,38,28,53,42,1,1,5,5,28,18,4,4,3,3,7,7,29,19
ufc fight night: ankalaev vs. walker 2,jim miller vs. gabriel benitez,Round 3,jim miller,0.0,0.52,1.0,1.0,0.0,46.0,38,20,39,21,1,1,5,5,37,19,1,1,0,0,1,1,32,14
ufc fight night: ankalaev vs. walker 2,jim miller vs. gabriel benitez,Round 1,gabriel benitez,0.0,0.41,0.0,0.0,0.0,1.0,77,32,77,32,0,0,7,7,76,31,14,7,1,1,0,0,56,18
ufc fight night: ankalaev vs. walker 2,jim miller vs. gabriel benitez,Round 2,gabriel benitez,0.0,0.45,0.0,0.0,0.0,0.0,48,22,54,26,0,0,3,3,48,22,3,2,0,0,0,0,42,17
ufc fight night: ankalaev vs. walker 2,jim miller vs. gabriel benitez,Round 3,gabriel benitez,0.0,0.45,0.0,0.0,0.0,0.0,57,26,57,26,0,0,6,6,57,26,4,4,0,0,0,0,47,16
ufc fight night: ankalaev vs. walker 2,ricky simon vs. mario bautista,Round 1,ricky simon,0.0,0.56,0.25,0.0,0.0,91.0,16,9,20,13,4,1,5,4,16,9,0,0,0,0,0,0,11,5
ufc fight night: ankalaev vs. walker 2,ricky simon vs. mario bautista,Round 2,ricky simon,0.0,0.43,0.0,0.0,0.0,28.0,48,21,51,24,3,0,3,3,47,20,4,4,1,1,0,0,41,14
ufc fight night: ankalaev vs. walker 2,ricky simon vs. mario bautista,Round 3,ricky simon,0.0,0.34,0.16,0.0,0.0,61.0,44,15,44,15,6,1,1,1,43,15,0,0,1,0,0,0,43,14
ufc fight night: ankalaev vs. walker 2,ricky simon vs. mario bautista,Round 1,mario bautista,0.0,0.33,0.0,0.0,0.0,0.0,53,18,53,18,0,0,6,2,52,18,9,7,0,0,1,0,38,9
ufc fight night: ankalaev vs. walker 2,ricky simon vs. mario bautista,Round 2,mario bautista,0.0,0.42,0.0,0.0,0.0,0.0,90,38,90,38,1,0,3,3,89,38,17,11,1,0,0,0,70,24
ufc fight night: ankalaev vs. walker 2,ricky simon vs. mario bautista,Round 3,mario bautista,0.0,0.44,0.0,0.0,0.0,14.0,127,56,133,62,2,0,0,0,125,54,16,13,2,2,0,0,111,43
ufc fight night: ankalaev vs. walker 2,phil hawes vs. brunno ferreira,Round 1,phil hawes,0.0,0.48,0.0,0.0,0.0,0.0,27,13,28,13,1,0,2,1,24,12,7,4,3,1,0,0,18,8
ufc fight night: ankalaev vs. walker 2,phil hawes vs. brunno ferreira,Round 1,brunno ferreira,1.0,0.44,0.25,0.0,0.0,97.0,43,19,49,24,4,1,1,1,33,15,4,0,3,0,7,4,38,18
ufc fight night: ankalaev vs. walker 2,andrei arlovski vs. waldo cortes-acosta,Round 1,andrei arlovski,0.0,0.37,0.0,0.0,0.0,0.0,40,15,40,15,0,0,7,6,40,15,12,5,0,0,0,0,21,4
ufc fight night: ankalaev vs. walker 2,andrei arlovski vs. waldo cortes-acosta,Round 2,andrei arlovski,0.0,0.48,0.0,0.0,0.0,0.0,41,20,41,20,0,0,8,8,41,20,13,8,0,0,0,0,20,4
ufc fight night: ankalaev vs. walker 2,andrei arlovski vs. waldo cortes-acosta,Round 3,andrei arlovski,0.0,0.5,0.0,0.0,0.0,0.0,46,23,46,23,0,0,9,9,46,23,15,9,0,0,0,0,22,5
ufc fight night: ankalaev vs. walker 2,andrei arlovski vs. waldo cortes-acosta,Round 1,waldo cortes-acosta,0.0,0.31,0.0,0.0,0.0,0.0,48,15,48,15,0,0,5,3,48,15,7,4,0,0,0,0,36,8
ufc fight night: ankalaev vs. walker 2,andrei arlovski vs. waldo cortes-acosta,Round 2,waldo cortes-acosta,0.0,0.31,0.0,0.0,0.0,0.0,44,14,44,14,0,0,9,6,44,14,6,2,0,0,0,0,29,6
ufc fight night: ankalaev vs. walker 2,andrei arlovski vs. waldo cortes-acosta,Round 3,waldo cortes-acosta,0.0,0.45,0.0,0.0,0.0,0.0,44,20,45,21,0,0,6,5,39,17,6,5,5,3,0,0,32,10
ufc fight night: ankalaev vs. walker 2,matthew semelsberger vs. preston parsons,Round 1,matthew semelsberger,0.0,0.37,0.0,0.0,0.0,44.0,29,11,35,15,0,0,5,5,27,11,4,1,2,0,0,0,20,5
ufc fight night: ankalaev vs. walker 2,matthew semelsberger vs. preston parsons,Round 2,matthew semelsberger,0.0,0.42,0.5,0.0,0.0,90.0,21,9,23,10,2,1,1,1,15,5,2,2,4,2,2,2,18,6
ufc fight night: ankalaev vs. walker 2,matthew semelsberger vs. preston parsons,Round 3,matthew semelsberger,0.0,0.42,0.0,2.0,0.0,54.0,19,8,19,8,0,0,0,0,18,7,2,1,1,1,0,0,17,7
ufc fight night: ankalaev vs. walker 2,matthew semelsberger vs. preston parsons,Round 1,preston parsons,0.0,0.57,0.33,0.0,0.0,21.0,35,20,62,45,3,1,8,8,30,17,8,7,4,3,1,0,19,5
ufc fight night: ankalaev vs. walker 2,matthew semelsberger vs. preston parsons,Round 2,preston parsons,0.0,0.54,0.8,1.0,0.0,144.0,31,17,53,36,5,4,6,5,19,6,3,2,9,8,3,3,22,10
ufc fight night: ankalaev vs. walker 2,matthew semelsberger vs. preston parsons,Round 3,preston parsons,0.0,0.47,0.66,1.0,1.0,221.0,21,10,50,35,3,2,0,0,10,2,0,0,0,0,11,8,21,10
ufc fight night: ankalaev vs. walker 2,marcus mcghee vs. gaston bolanos,Round 1,marcus mcghee,0.0,0.6,0.33,0.0,0.0,107.0,58,35,69,44,3,1,0,0,44,22,5,5,3,3,11,10,53,30
ufc fight night: ankalaev vs. walker 2,marcus mcghee vs. gaston bolanos,Round 2,marcus mcghee,1.0,0.46,0.0,0.0,0.0,0.0,65,30,65,30,0,0,1,1,64,30,3,2,1,0,0,0,61,27
ufc fight night: ankalaev vs. walker 2,marcus mcghee vs. gaston bolanos,Round 1,gaston bolanos,0.0,0.36,0.0,0.0,0.0,4.0,38,14,39,14,0,0,6,4,38,14,7,4,0,0,0,0,25,6
ufc fight night: ankalaev vs. walker 2,marcus mcghee vs. gaston bolanos,Round 2,gaston bolanos,0.0,0.32,0.0,0.0,0.0,0.0,43,14,43,14,0,0,4,3,43,14,7,3,0,0,0,0,32,8
ufc fight night: ankalaev vs. walker 2,farid basharat vs. taylor lapilus,Round 1,farid basharat,0.0,0.4,0.12,0.0,0.0,97.0,35,14,41,20,8,1,12,11,33,14,7,1,2,0,0,0,16,2
ufc fight night: ankalaev vs. walker 2,farid basharat vs. taylor lapilus,Round 2,farid basharat,0.0,0.45,0.4,0.0,0.0,148.0,33,15,37,18,5,2,7,5,27,12,9,4,3,2,3,1,17,6
ufc fight night: ankalaev vs. walker 2,farid basharat vs. taylor lapilus,Round 3,farid basharat,0.0,0.4,0.66,1.0,0.0,173.0,32,13,38,17,3,2,9,5,32,13,3,2,0,0,0,0,20,6
ufc fight night: ankalaev vs. walker 2,farid basharat vs. taylor lapilus,Round 1,taylor lapilus,0.0,0.48,0.0,0.0,0.0,2.0,29,14,30,15,0,0,4,1,22,8,6,6,3,2,4,4,19,7
ufc fight night: ankalaev vs. walker 2,farid basharat vs. taylor lapilus,Round 2,taylor lapilus,0.0,0.48,0.0,0.0,0.0,0.0,39,19,39,19,0,0,4,3,39,19,7,5,0,0,0,0,28,11
ufc fight night: ankalaev vs. walker 2,farid basharat vs. taylor lapilus,Round 3,taylor lapilus,0.0,0.28,0.0,0.0,0.0,0.0,25,7,25,7,0,0,2,1,25,7,3,0,0,0,0,0,20,6
ufc fight night: ankalaev vs. walker 2,westin wilson vs. jean silva,Round 1,westin wilson,0.0,0.3,0.0,0.0,0.0,4.0,36,11,36,11,3,0,3,3,35,11,5,0,1,0,0,0,28,8
ufc fight night: ankalaev vs. walker 2,westin wilson vs. jean silva,Round 1,jean silva,1.0,0.69,1.0,0.0,0.0,8.0,36,25,36,25,1,1,0,0,34,23,4,1,2,2,0,0,32,24
ufc fight night: ankalaev vs. walker 2,nikolas motta vs. tom nolan,Round 1,nikolas motta,1.0,0.52,0.0,0.0,0.0,9.0,40,21,40,21,0,0,0,0,19,8,5,2,1,0,20,13,35,19
ufc fight night: ankalaev vs. walker 2,nikolas motta vs. tom nolan,Round 1,tom nolan,0.0,0.6,0.0,0.0,0.0,0.0,20,12,20,12,0,0,2,2,18,11,5,5,2,1,0,0,13,5
ufc fight night: ankalaev vs. walker 2,joshua van vs. felipe bunes,Round 1,joshua van,0.0,0.34,0.0,0.0,0.0,6.0,41,14,51,23,0,0,6,5,41,14,5,2,0,0,0,0,30,7
ufc fight night: ankalaev vs. walker 2,joshua van vs. felipe bunes,Round 2,joshua van,1.0,0.69,1.0,0.0,0.0,68.0,100,69,171,131,1,1,0,0,74,47,14,13,11,9,15,13,86,56
ufc fight night: ankalaev vs. walker 2,joshua van vs. felipe bunes,Round 1,felipe bunes,0.0,0.53,0.5,0.0,0.0,42.0,54,29,54,29,2,1,11,10,54,29,8,5,0,0,0,0,35,14
ufc fight night: ankalaev vs. walker 2,joshua van vs. felipe bunes,Round 2,felipe bunes,0.0,0.56,0.25,0.0,0.0,80.0,37,21,47,28,4,1,0,0,36,20,8,6,1,1,0,0,29,15
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 1,leon edwards,0.0,0.41,0.0,0.0,0.0,0.0,31,13,31,13,0,0,6,5,31,13,5,3,0,0,0,0,20,5
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 2,leon edwards,0.0,0.66,0.0,0.0,0.0,0.0,27,18,27,18,0,0,7,7,27,18,7,4,0,0,0,0,13,7
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 3,leon edwards,0.0,0.52,0.5,0.0,0.0,18.0,23,12,24,13,2,1,7,7,23,12,4,2,0,0,0,0,12,3
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 4,leon edwards,0.0,0.5,0.0,1.0,1.0,11.0,22,11,22,11,0,0,5,3,22,11,5,5,0,0,0,0,12,3
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 5,leon edwards,0.0,0.6,1.0,1.0,0.0,58.0,5,3,12,10,1,1,0,0,4,2,0,0,0,0,1,1,5,3
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 1,colby covington,0.0,0.35,0.0,0.0,0.0,0.0,28,10,28,10,1,0,6,3,28,10,2,2,0,0,0,0,20,5
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 2,colby covington,0.0,0.36,0.0,0.0,0.0,0.0,36,13,36,13,0,0,10,7,36,13,4,2,0,0,0,0,22,4
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 3,colby covington,0.0,0.21,0.33,0.0,0.0,34.0,32,7,38,13,3,1,7,4,31,7,4,2,1,0,0,0,21,1
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 4,colby covington,0.0,0.5,0.0,0.0,0.0,87.0,26,13,32,19,5,0,3,3,26,13,1,0,0,0,0,0,22,10
ufc 296: edwards vs. covington,leon edwards vs. colby covington,Round 5,colby covington,0.0,0.25,1.0,0.0,0.0,183.0,4,1,60,54,1,1,2,0,4,1,1,1,0,0,0,0,1,0
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 1,alexandre pantoja,0.0,0.67,0.5,0.0,0.0,170.0,40,27,42,29,2,1,8,8,30,19,13,10,3,2,7,6,19,9
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 2,alexandre pantoja,0.0,0.66,0.66,0.0,0.0,224.0,15,10,30,24,3,2,1,1,10,6,6,4,1,1,4,3,8,5
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 3,alexandre pantoja,0.0,0.65,0.4,0.0,0.0,133.0,26,17,38,23,5,2,6,6,24,15,6,6,2,2,0,0,14,5
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 4,alexandre pantoja,0.0,0.0,0.5,1.0,0.0,261.0,1,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 5,alexandre pantoja,0.0,0.55,1.0,0.0,0.0,163.0,74,41,82,49,2,2,10,9,65,34,5,2,0,0,9,7,59,30
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 1,brandon royval,0.0,0.43,0.0,0.0,0.0,1.0,30,13,61,40,0,0,1,1,25,9,1,1,1,0,4,4,28,11
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 2,brandon royval,0.0,0.75,0.0,0.0,0.0,0.0,16,12,90,80,0,0,0,0,12,8,3,3,1,1,3,3,13,9
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 3,brandon royval,0.0,0.52,0.0,0.0,1.0,6.0,46,24,86,63,1,0,1,1,42,20,2,2,2,2,2,2,43,21
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 4,brandon royval,0.0,0.5,0.0,0.0,1.0,31.0,14,7,38,28,0,0,0,0,2,1,0,0,0,0,12,6,14,7
ufc 296: edwards vs. covington,alexandre pantoja vs. brandon royval,Round 5,brandon royval,0.0,0.56,0.0,0.0,0.0,9.0,98,55,115,70,0,0,0,0,96,53,3,1,2,2,0,0,95,54
ufc 296: edwards vs. covington,shavkat rakhmonov vs. stephen thompson,Round 1,shavkat rakhmonov,0.0,0.6,0.0,0.0,0.0,205.0,20,12,34,25,2,0,0,0,6,3,4,3,14,9,0,0,16,9
ufc 296: edwards vs. covington,shavkat rakhmonov vs. stephen thompson,Round 2,shavkat rakhmonov,0.0,1.0,0.33,2.0,0.0,260.0,16,16,54,48,3,1,0,0,2,2,1,1,1,1,13,13,15,15
ufc 296: edwards vs. covington,shavkat rakhmonov vs. stephen thompson,Round 1,stephen thompson,0.0,0.71,0.0,0.0,0.0,0.0,14,10,20,14,0,0,3,3,13,9,4,4,1,1,0,0,7,3
ufc 296: edwards vs. covington,shavkat rakhmonov vs. stephen thompson,Round 2,stephen thompson,0.0,0.54,0.0,0.0,0.0,0.0,11,6,17,12,0,0,0,0,9,4,3,3,0,0,2,2,8,3
ufc 296: edwards vs. covington,tony ferguson vs. paddy pimblett,Round 1,tony ferguson,0.0,0.52,0.0,0.0,0.0,0.0,55,29,57,31,0,0,3,3,55,29,20,10,0,0,0,0,32,16
ufc 296: edwards vs. covington,tony ferguson vs. paddy pimblett,Round 2,tony ferguson,0.0,0.61,0.0,0.0,0.0,0.0,18,11,25,18,0,0,1,1,11,6,2,2,0,0,7,5,15,8
ufc 296: edwards vs. covington,tony ferguson vs. paddy pimblett,Round 3,tony ferguson,0.0,0.68,0.0,0.0,0.0,0.0,32,22,52,41,0,0,0,0,25,16,13,11,0,0,7,6,19,11
ufc 296: edwards vs. covington,tony ferguson vs. paddy pimblett,Round 1,paddy pimblett,1.0,0.67,0.0,0.0,0.0,55.0,104,70,110,76,1,0,17,16,82,54,15,11,0,0,22,16,72,43
ufc 296: edwards vs. covington,tony ferguson vs. paddy pimblett,Round 2,paddy pimblett,0.0,0.7,0.0,0.0,0.0,260.0,27,19,58,46,0,0,1,1,9,4,2,2,0,0,18,15,24,16
ufc 296: edwards vs. covington,tony ferguson vs. paddy pimblett,Round 3,paddy pimblett,0.0,0.5,0.33,0.0,0.0,218.0,34,17,49,29,3,1,3,3,18,8,0,0,0,0,16,9,31,14
ufc 296: edwards vs. covington,josh emmett vs. bryce mitchell,Round 1,josh emmett,1.0,0.2,0.0,0.0,0.0,0.0,10,2,10,2,0,0,1,0,10,2,5,1,0,0,0,0,4,1
ufc 296: edwards vs. covington,josh emmett vs. bryce mitchell,Round 1,bryce mitchell,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0
ufc 296: edwards vs. covington,alonzo menifield vs. dustin jacoby,Round 1,alonzo menifield,0.0,0.46,0.0,0.0,0.0,27.0,30,14,41,25,1,0,0,0,25,12,0,0,5,2,0,0,30,14
ufc 296: edwards vs. covington,alonzo menifield vs. dustin jacoby,Round 2,alonzo menifield,0.0,0.56,0.0,0.0,0.0,1.0,48,27,50,28,0,0,8,7,44,25,1,0,4,2,0,0,39,20
ufc 296: edwards vs. covington,alonzo menifield vs. dustin jacoby,Round 3,alonzo menifield,1.0,0.69,1.0,0.0,0.0,95.0,39,27,54,42,1,1,1,1,25,14,3,2,11,10,3,3,35,24
ufc 296: edwards vs. covington,alonzo menifield vs. dustin jacoby,Round 1,dustin jacoby,0.0,0.63,0.0,0.0,0.0,77.0,44,28,54,38,0,0,3,3,38,22,9,9,6,6,0,0,32,16
ufc 296: edwards vs. covington,alonzo menifield vs. dustin jacoby,Round 2,dustin jacoby,0.0,0.56,0.0,0.0,0.0,0.0,55,31,56,31,0,0,5,5,53,29,4,1,2,2,0,0,46,25
ufc 296: edwards vs. covington,alonzo menifield vs. dustin jacoby,Round 3,dustin jacoby,0.0,0.66,0.0,0.0,0.0,51.0,51,34,61,44,0,0,2,1,44,27,5,5,7,7,0,0,44,28
ufc 296: edwards vs. covington,irene aldana vs. karol rosa,Round 1,irene aldana,0.0,0.34,0.0,0.0,0.0,0.0,88,30,88,30,0,0,3,2,88,30,10,5,0,0,0,0,75,23
ufc 296: edwards vs. covington,irene aldana vs. karol rosa,Round 2,irene aldana,0.0,0.49,0.0,0.0,0.0,0.0,109,54,109,54,0,0,1,1,109,54,5,5,0,0,0,0,103,48
ufc 296: edwards vs. covington,irene aldana vs. karol rosa,Round 3,irene aldana,0.0,0.54,0.0,0.0,0.0,0.0,111,61,111,61,0,0,0,0,111,61,13,10,0,0,0,0,98,51
ufc 296: edwards vs. covington,irene aldana vs. karol rosa,Round 1,karol rosa,0.0,0.5,0.0,0.0,0.0,0.0,89,45,89,45,0,0,35,32,89,45,2,2,0,0,0,0,52,11
ufc 296: edwards vs. covington,irene aldana vs. karol rosa,Round 2,karol rosa,0.0,0.62,0.0,0.0,0.0,0.0,108,67,108,67,0,0,31,29,107,67,4,1,1,0,0,0,73,37
ufc 296: edwards vs. covington,irene aldana vs. karol rosa,Round 3,karol rosa,0.0,0.6,0.0,0.0,0.0,0.0,153,92,153,92,1,0,36,34,153,92,5,3,0,0,0,0,112,55
ufc 296: edwards vs. covington,cody garbrandt vs. brian kelleher,Round 1,cody garbrandt,1.0,0.48,0.0,0.0,0.0,19.0,41,20,42,21,0,0,2,2,35,16,2,2,6,4,0,0,37,16
ufc 296: edwards vs. covington,cody garbrandt vs. brian kelleher,Round 1,brian kelleher,0.0,0.68,0.0,0.0,0.0,36.0,25,17,29,21,1,0,9,7,24,17,3,1,1,0,0,0,13,9
ufc 296: edwards vs. covington,casey o'neill vs. ariane lipski,Round 1,casey o'neill,0.0,0.41,0.0,0.0,0.0,20.0,68,28,69,29,1,0,13,10,66,26,3,3,2,2,0,0,52,15
ufc 296: edwards vs. covington,casey o'neill vs. ariane lipski,Round 2,casey o'neill,0.0,0.5,0.0,0.0,0.0,0.0,6,3,6,3,1,0,1,1,6,3,0,0,0,0,0,0,5,2
ufc 296: edwards vs. covington,casey o'neill vs. ariane lipski,Round 1,ariane lipski,0.0,0.41,1.0,0.0,0.0,5.0,93,39,98,44,1,1,3,3,81,29,17,15,11,9,1,1,73,21
ufc 296: edwards vs. covington,casey o'neill vs. ariane lipski,Round 2,ariane lipski,0.0,0.73,0.0,1.0,0.0,53.0,34,25,54,42,0,0,0,0,14,8,1,1,0,0,20,17,33,24
ufc 296: edwards vs. covington,tagir ulanbekov vs. cody durden,Round 1,tagir ulanbekov,1.0,0.52,1.0,2.0,1.0,131.0,34,18,42,25,1,1,1,1,29,13,5,4,4,4,1,1,28,13
ufc 296: edwards vs. covington,tagir ulanbekov vs. cody durden,Round 2,tagir ulanbekov,0.0,0.85,1.0,3.0,0.0,232.0,7,6,21,20,1,1,0,0,3,2,0,0,1,1,3,3,7,6
ufc 296: edwards vs. covington,tagir ulanbekov vs. cody durden,Round 1,cody durden,0.0,0.69,0.0,0.0,0.0,29.0,33,23,45,35,0,0,9,7,27,18,2,2,4,3,2,2,22,14
ufc 296: edwards vs. covington,tagir ulanbekov vs. cody durden,Round 2,cody durden,0.0,0.9,0.0,0.0,0.0,7.0,10,9,22,20,0,0,0,0,7,6,1,1,0,0,3,3,9,8
ufc 296: edwards vs. covington,andre fili vs. lucas almeida,Round 1,andre fili,1.0,0.55,0.0,0.0,0.0,15.0,36,20,42,25,0,0,1,1,21,8,6,3,0,0,15,12,29,16
ufc 296: edwards vs. covington,andre fili vs. lucas almeida,Round 1,lucas almeida,0.0,0.4,0.0,0.0,0.0,0.0,25,10,25,10,0,0,13,9,25,10,1,0,0,0,0,0,11,1
ufc 296: edwards vs. covington,martin buday vs. shamil gaziev,Round 1,martin buday,0.0,0.41,0.0,0.0,0.0,20.0,17,7,23,12,2,0,0,0,15,7,1,0,2,0,0,0,16,7
ufc 296: edwards vs. covington,martin buday vs. shamil gaziev,Round 2,martin buday,0.0,0.33,0.0,0.0,0.0,0.0,3,1,3,1,0,0,0,0,2,1,0,0,1,0,0,0,3,1
ufc 296: edwards vs. covington,martin buday vs. shamil gaziev,Round 1,shamil gaziev,0.0,0.49,0.0,0.0,0.0,128.0,73,36,87,45,0,0,0,0,49,23,14,9,9,4,15,9,59,27
ufc 296: edwards vs. covington,martin buday vs. shamil gaziev,Round 2,shamil gaziev,0.0,0.52,0.0,0.0,0.0,10.0,25,13,27,15,0,0,0,0,24,12,5,5,1,1,0,0,20,8
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 1,song yadong,0.0,0.5,0.0,0.0,0.0,0.0,34,17,34,17,0,0,17,12,34,17,3,2,0,0,0,0,14,3
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 2,song yadong,0.0,0.42,1.0,0.0,0.0,112.0,33,14,46,22,1,1,15,10,32,13,4,2,0,0,1,1,14,2
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 3,song yadong,0.0,0.36,0.5,0.0,0.0,13.0,47,17,48,17,2,1,11,7,45,15,10,6,2,2,0,0,26,4
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 4,song yadong,0.0,0.48,0.0,0.0,0.0,255.0,25,12,82,51,0,0,1,0,14,3,2,1,4,2,7,7,22,11
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 5,song yadong,0.0,0.65,0.0,0.0,0.0,281.0,26,17,73,53,0,0,1,1,2,1,1,1,0,0,24,16,24,15
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 1,chris gutierrez,0.0,0.59,0.0,0.0,0.0,0.0,49,29,49,29,0,0,33,28,49,29,1,0,0,0,0,0,15,1
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 2,chris gutierrez,0.0,0.67,0.0,0.0,0.0,0.0,37,25,39,27,0,0,27,22,37,25,2,0,0,0,0,0,8,3
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 3,chris gutierrez,0.0,0.51,0.0,0.0,0.0,0.0,47,24,47,24,0,0,24,19,47,24,12,3,0,0,0,0,11,2
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 4,chris gutierrez,0.0,0.72,0.0,0.0,0.0,0.0,11,8,20,17,1,0,6,6,11,8,0,0,0,0,0,0,5,2
ufc fight night: song vs. gutierrez,song yadong vs. chris gutierrez,Round 5,chris gutierrez,0.0,1.0,0.0,0.0,0.0,0.0,1,1,10,8,1,0,1,1,1,1,0,0,0,0,0,0,0,0
ufc fight night: song vs. gutierrez,anthony smith vs. khalil rountree jr.,Round 1,anthony smith,0.0,0.63,0.0,0.0,0.0,0.0,30,19,34,23,0,0,4,4,30,19,7,6,0,0,0,0,19,9
ufc fight night: song vs. gutierrez,anthony smith vs. khalil rountree jr.,Round 2,anthony smith,0.0,0.47,0.0,0.0,0.0,11.0,48,23,49,24,2,0,1,1,47,22,8,7,1,1,0,0,39,15
ufc fight night: song vs. gutierrez,anthony smith vs. khalil rountree jr.,Round 3,anthony smith,0.0,0.83,0.0,0.0,0.0,0.0,6,5,6,5,0,0,1,1,6,5,1,1,0,0,0,0,4,3
ufc fight night: song vs. gutierrez,anthony smith vs. khalil rountree jr.,Round 1,khalil rountree jr.,0.0,0.5,0.0,0.0,0.0,40.0,40,20,41,21,0,0,2,2,39,20,6,6,1,0,0,0,32,12
