Name,Nickname,Weight+AF8-Class,Knockouts,Submissions,First+AF8-Round+AF8-Finishes,Striking+AF8-Accuracy,Takedown+AF8-Accuracy,Sig+AF8-Str+AF8-Attempted Total,Takedowns+AF8-Landed+AF8-Total,Takedowns+AF8-Attempted+AF8-Total,Sig+AF8-Strikes+AF8-Per Min,Takedown+AF8-Avg+AF8-Per Min,Sig+AF8-Str+AF8-Def,Knockdown+AF8-Avg,Sig+AF8-Strikes+AF8-Absorbed+AF8-Per+AF8-Min,Sub+AF8-Avg+AF8-Per+AF8-Min,Takedown+AF8-Def,Avg+AF8-Fight+AF8-Time,Place+AF8-of+AF8-Birth,Octagon+AF8-Debut,Wins,Losses,Draws,Sig+AF8-Str+AF8-Landed Total+AF8-Total,Sig+AF8-Str+AF8-Landed Total+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Clinched+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Standing+AF8-Percent,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Total,Sig+AF8-Strikes+AF8-While+AF8-Grounded+AF8-Percent,Sig+AF8-Strikes+AF8-Head+AF8-Total,Sig+AF8-Strikes+AF8-Head+AF8-Percent,Sig+AF8-Strikes+AF8-Body+AF8-Total,Sig+AF8-Strikes+AF8-Body+AF8-Percent,Sig+AF8-Strikes+AF8-Leg+AF8-Total,Sig+AF8-Strikes+AF8-Leg+AF8-Percent,Win+AF8-by+AF8-KO/TKO+AF8-Total,Win+AF8-by+AF8-KO/TKO+AF8-Percent,Win+AF8-by+AF8-Decision+AF8-Total,Win+AF8-by+AF8-Decision+AF8-Percent,Win+AF8-by+AF8-Submission+AF8-Total,Win+AF8-by+AF8-Submission+AF8-Percent,img
Takanori Gomi,+ACI-+ACIAIg-The Fireball Kid+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.42,0.65,1902,1,26,3.81,1.23,0.6,0.72,3.52,0.8,0.64,429,Japan,+ACI-Mar. 31, 2010+ACI-,35,14,0,791,0,101,0.13,562,0.71,128,0.16,517,0.65,222,0.28,52,0.07,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/acf78ac9+AC0-1b9a+AC0-4337+AC0-83a0+AC0-a8c48bfd75a0+ACU-252FTakanori+AC0-Gomi+AF8-1145+AF8-LeftFullBodyImage.png?itok+AD0-u4QXnw8d
William Gomis,+ACI-+ACIAIg-Jaguar+ACIAIg-+ACI-,Featherweight Division,7,1,0,0.5,0.38,308,3,8,2.69,0.78,0.72,0,1.6,0.52,0.71,860,+ACI-Montivilliers, France+ACI-,+ACI-Sep. 3, 2022+ACI-,14,2,0,154,0,20,0.13,131,0.85,3,0.02,46,0.3,42,0.27,66,0.43,7,0.5,6,0.43,1,0.07,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-09/GOMIS+AF8-WILLIAM+AF8-L+AF8-09+AC0-28.png?itok+AD0-y12boaMH
Akihiro Gono,+ACI-+ACIAIg-The Japanese Sensation+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.53,0.8,171,0,5,2.35,1.57,0.64,0.39,11.35,0.39,0.46,766,United States,+ACI-Nov. 17, 2007+ACI-,28,14,7,90,0,9,0.1,74,0.82,7,0.08,33,0.37,26,0.29,31,0.34,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Gabriel Gonzaga,+ACI-+ACIAIg-Napao+ACIAIg-+ACI-,Heavyweight Division,0,0,0,0.45,0.39,705,0,71,2.12,2.8,0.57,0.7,2.94,1.1,0.67,391,+ACI-Rio De Janeiro, Brazil+ACI-,+ACI-Nov. 19, 2005+ACI-,17,11,0,318,0,49,0.15,164,0.52,105,0.33,201,0.63,47,0.15,70,0.22,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/fdcc4a83+AC0-1ee2+AC0-46d7+AC0-9c5e+AC0-27c00b0058b5+ACU-252FGabriel+AC0-Gonzaga+AF8-724+AF8-LeftFullBodyImage.png?itok+AD0ALQ-F80vvvZ
Justin Gonzales,+ACI-+ACIAIg-J+AC0-Train+ACIAIg-+ACI-,Featherweight Division,0,0,0,0.8,0.74,125,0,19,6.67,14,0.43,0,0.87,0,1,900,+ACI-Denver, United States+ACI-,+ACI-Feb. 11, 2025+ACI-,9,0,0,100,0,48,0.48,5,0.05,47,0.47,65,0.65,7,0.07,28,0.28,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/edaa64f2+AC0-d901+AC0-40c9+AC0-a7f5+AC0-1744725cbf78+ACU-252FGONZALES+AF8-JUSTIN+AF8-L.png?itok+AD0-YkqMayZQ
Mikey Gonzalez,,Lightweight Division,0,0,0,0.17,0,12,0,0,0.91,0,0.11,0,14.55,0,0,132,+ACI-San Jose, United States+ACI-,+ACI-Feb. 11, 2025+ACI-,0,1,0,2,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/10ebcc06+AC0-1d19+AC0-4d96+AC0-945d+AC0-7ad30f3cb0f8+ACU-252FGONZALES+AF8-MIKEY+AF8-R+AF8-08+AC0-04.png?itok+AD0-6PKoAmpg
Erick Gonzalez,+ACI-+ACIAIg-The Ghost Pepper+ACIAIg-+ACI-,Lightweight Division,8,1,6,0.37,0.56,82,1,9,2.4,6,0.41,0,8.08,0,0.5,250,+ACI-Redondo Beach, United States+ACI-,+ACI-Oct. 16, 2021+ACI-,14,8,0,30,0,2,0.07,27,0.9,1,0.03,21,0.7,5,0.17,4,0.13,8,0.57,5,0.36,1,0.07,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-02/GONZALES+AF8-ERICK+AF8-L+AF8-02+AC0-25.png?itok+AD0-3jZkrmWC
Jennifer Gonzalez,+ACI-+ACIAIg-La Jefa+ACIAIg-+ACI-,Women's Flyweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,+ACI-Feb. 11, 2025+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Jorge Gonzalez,+ACI-+ACIAIg-Street+ACIAIg-+ACI-,Light Heavyweight Division,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+ACI-Mexico City, Mexico+ACI-,+ACI-Aug. 15, 2020+ACI-,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.75,0,0,4,0.25,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2020+AC0-07/GONZALES+AF8-JORGE+AF8-L+AF8-07+AC0-15.png?VersionId+AD0-e3lx8fRsQWEIXKUioTAVqdFexOZ6G055+ACY-itok+AD0-SfHxFEv0
Pearl Gonzalez,,Women's Strawweight Division,0,0,0,0.38,0.11,170,2,18,2.23,1.04,0.57,0,4.07,0.52,0,863,+ACI-Chicago, United States+ACI-,+ACI-Apr. 9, 2017+ACI-,6,2,0,64,0,9,0.14,54,0.84,1,0.02,32,0.5,7,0.11,25,0.39,1,0.17,1,0.17,4,0.67,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/8ac8f951+AC0-9f4d+AC0-466f+AC0-b22b+AC0-c6738d6000cd+ACU-252Fpearl+AC0-gonzalez+AF8-624242+AF8-LeftFullBodyImage.png?itok+AD0-6t0ItAbz
Lewis Gonzalez,+ACI-+ACIAIgAiACI-Lethal+ACIAIgAiACI-+ACI-,Welterweight Division,0,0,0,0.38,0.33,56,0,6,1.4,2,0.42,0,1.87,0,0.63,900,United States,+ACI-Feb. 11, 2025+ACI-,10,2,0,21,0,8,0.38,8,0.38,5,0.24,10,0.48,6,0.29,5,0.24,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/93466a26+AC0-988b+AC0-4b57+AC0-a37a+AC0-3baeaee7c202+ACU-252Flewis+AC0-gonzalez+AF8-536412+AF8-LeftFullBodyImage.png?itok+AD0-57jetgAd
Jason Gonzalez,+ACI-+ACIAIg-Nicoya+ACIAIg-+ACI-,Lightweight Division,4,7,0,0.4,0,116,0,0,3.06,0,0.59,0,3.13,1,0.3,226,+ACI-Torrance, United States+ACI-,+ACI-Sep. 11, 2016+ACI-,11,5,0,46,0,6,0.13,39,0.85,1,0.02,31,0.67,7,0.15,8,0.17,4,0.36,0,0,7,0.64,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/fighter+AF8-images/Jason+AF8-Gonzalez/GONZALEZ+AF8-JASON+AF8-L.png?itok+AD0-bZMvHclL
Lyman Good,+ACI-+ACIAIg-Cyborg+ACIAIg-+ACI-,Welterweight Division,11,3,0,0.49,1,601,1,1,5.34,0.27,0.63,0.82,4.01,0,0.75,548,+ACI-New York, United States+ACI-,+ACI-Jul. 15, 2015+ACI-,21,6,0,293,0,58,0.2,221,0.75,14,0.05,214,0.73,52,0.18,27,0.09,11,0.52,7,0.33,3,0.14,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2018+AC0-11/GOOD+AF8-LYMAN+AF8-L.png?VersionId+AD0-CPpkYJ+AF8-0U1HYGGM0PHYntm7lKpfx.IaC+ACY-itok+AD0-eRvFFpDC
Jared Gooden,+ACI-+ACIAIg-Nite Train+ACIAIg-+ACI-,Welterweight Division,11,7,4,0.49,0.45,742,2,11,4.4,0.91,0.45,0.18,6.74,0.36,0.65,706,United States,+ACI-Nov. 21, 2020+ACI-,23,10,0,362,0,32,0.09,314,0.87,16,0.04,207,0.57,100,0.28,55,0.15,11,0.48,5,0.22,7,0.3,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-12/3/GOODEN+AF8-JARED+AF8-L+AF8-05+AC0-11.png?itok+AD0-U8nO+AC0-Qbt
Gary Goodridge,,Heavyweight Division,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+ACI-Barrie, Canada+ACI-,+ACI-Feb. 16, 1996+ACI-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Gerard Gordeau,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,United States,+ACI-Nov. 12, 1993+ACI-,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-10/GORDEAU+AF8-GERARD+AF8-R.png?itok+AD0-GXOKta8a
Malcolm Gordon,+ACI-+ACIAIg-X+ACIAIg-+ACI-,Flyweight Division,5,6,8,0.45,0.36,240,3,14,2.5,1.72,0.44,0,2,1.03,0.27,373,+ACI-Calgary, Canada+ACI-,+ACI-Jul. 18, 2020+ACI-,14,8,0,109,0,15,0.14,54,0.5,40,0.37,95,0.87,7,0.06,7,0.06,5,0.36,3,0.21,6,0.43,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-01/GORDON+AF8-MALCOLM+AF8-L+AF8-01+AC0-20.png?itok+AD0-8fwvMHOA
Tebaris Gordon,+ACI-+ACIAIg-Boom+ACIAIg-+ACI-,Heavyweight Division,0,0,0,0.17,0,6,0,0,3.53,0,0.22,0,49.41,0,0,17,+ACI-Gastonia, United States+ACI-,+ACI-Feb. 11, 2025+ACI-,3,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Eddie Gordon,+ACI-+ACIAIg-Truck+ACIAIg-+ACI-,Middleweight Division,0,0,0,0.33,0.83,242,0,6,2.03,1.93,0.6,0.39,2.57,0,0.64,584,United States,+ACI-Jul. 6, 2014+ACI-,8,4,0,79,0,3,0.04,54,0.68,22,0.28,76,0.96,2,0.03,1,0.01,3,0.38,4,0.5,1,0.13,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/18454fe5+AC0-4ad8+AC0-4c5f+AC0-bbe2+AC0-90e660d6086d+ACU-252Feddie+AC0-gordon+AF8-480083+AF8-LeftFullBodyImage.png?itok+AD0-r4hE63D4
Jared Gordon,+ACI-+ACIAIg-Flash+ACIAIg-+ACI-,Lightweight Division,7,2,3,0.56,0.32,1739,6,63,5.75,1.78,0.57,0.09,3.97,0,0.63,676,+ACI-New York, United States+ACI-,+ACI-Jun. 26, 2017+ACI-,20,7,0,971,0,127,0.13,660,0.68,184,0.19,714,0.74,163,0.17,94,0.1,7,0.35,11,0.55,2,0.1,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-02/GORDON+AF8-JARED+AF8-L+AF8-02+AC0-15.png?itok+AD0-hOzJoKMZ
Tresean Gore,+ACI-+ACIAIg-Mr. Vicious+ACIAIg-+ACI-,Middleweight Division,2,3,3,0.55,0.75,143,2,8,3,3.46,0.47,0,5.88,1.73,0.83,391,United States,+ACI-Feb. 5, 2022+ACI-,6,2,0,78,0,14,0.18,60,0.77,4,0.05,40,0.51,18,0.23,20,0.26,2,0.33,1,0.17,3,0.5,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-11/GORE+AF8-TRESEAN+AF8-L+AF8-11+AC0-09.png?itok+AD0-3ohOWgQk
Alex Gorgees,+ACI-+ACIAIg-Hitman+ACIAIg-+ACI-,Lightweight Division,0,0,0,0.32,0,31,0,0,0.67,0,0.38,0,2.27,0,0.55,900,Australia,+ACI-Feb. 11, 2025+ACI-,7,1,0,10,0,5,0.5,5,0.5,0,0,5,0.5,3,0.3,2,0.2,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/71444/profile+AC0-galery/fullbodyleft+AC0-picture/GORGEES+AF8-ALEX+AF8-L.png?VersionId+AD0-ijxOpKVLEIc17AV3ukDTMJZZo9iiVXcc+ACY-itok+AD0-dEU7iRWs
Themba Gorimbo,+ACI-+ACIAIg-The Answer+ACIAIg-+ACI-,Welterweight Division,2,6,5,0.61,0.65,272,2,26,3.15,4.81,0.57,0.57,1.09,0.57,0.82,530,Zimbabwe,+ACI-Feb. 18, 2023+ACI-,14,5,0,167,0,53,0.32,74,0.44,40,0.24,87,0.52,57,0.34,23,0.14,2,0.14,6,0.43,6,0.43,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-10/GORIMBO+AF8-THEMBA+AF8-L+AF8-10+AC0-12.png?itok+AD0-XnNJuZKf
Tim Gorman,+ACI-+ACIAIg-The Psycho+ACIAIg-+ACI-,Bantamweight Division,0,0,0,0.32,0.1,258,0,21,2.73,1,0.47,0,5.57,0,0.33,900,United States,+ACI-Apr. 16, 2014+ACI-,9,4,0,82,0,10,0.12,72,0.88,0,0,75,0.91,2,0.02,5,0.06,8,0.89,1,0.11,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/98d01bfe+AC0-200c+AC0-428f+AC0-b3c8+AC0-e0fd6e8e72ab+ACU-252FTim+AC0-Gorman+AF8-453444+AF8-LeftFullBodyImage.png?itok+AD0-FxZxYmMP
Chase Gormley,,Heavyweight Division,0,0,0,0.34,0.33,29,0,3,2.06,3.09,0.45,0,17.94,3.09,0,146,+ACI-Los Angeles, United States+ACI-,+ACI-Oct. 24, 2009+ACI-,6,2,0,10,0,2,0.2,3,0.3,5,0.5,6,0.6,4,0.4,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Jonathan Goulet,+ACI-+ACIAIg-The Road Warrior+ACIAIg-+ACI-,Welterweight Division,0,0,0,0.42,0.7,193,0,20,1.61,4.17,0.46,0.6,2,0.6,0.45,336,+ACI-Victoriaville, Canada+ACI-,+ACI-Oct. 3, 2005+ACI-,22,11,0,81,0,16,0.2,38,0.47,27,0.33,55,0.68,13,0.16,13,0.16,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Thibault Gouti,+ACI-+ACIAIg-GT+ACIAIg-+ACI-,Lightweight Division,4,6,1,0.34,0.8,522,4,5,3.68,1.23,0.5,0.31,5.64,0.31,0.83,489,+ACI-Toulouse, France+ACI-,+ACI-Feb. 27, 2016+ACI-,12,5,0,180,0,17,0.09,145,0.81,18,0.1,140,0.78,22,0.12,18,0.1,4,0.33,2,0.17,6,0.5,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/image/ufc+AC0-fighter+AC0-container/69365/profile+AC0-galery/fullbodyleft+AC0-picture/thibault+AC0-gouti+AF8-580570+AF8-LeftFullBodyImage.png?itok+AD0-5XjQAM7e
Wilson Gouveia,,Middleweight Division,0,0,0,0.4,0.67,503,0,6,3.02,0.9,0.57,0.9,4.06,2.25,0.58,400,+ACI-Fortaleza, Brazil+ACI-,+ACI-Jun. 24, 2006+ACI-,12,7,0,201,0,15,0.07,148,0.74,38,0.19,134,0.67,8,0.04,59,0.29,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Damian Grabowski,+ACI-+ACIAIg-The Polish Pitbull+ACIAIg-+ACI-,Heavyweight Division,0,0,0,0.36,0,194,0,6,4,0,0.51,0,7.65,0,0,350,+ACI-Opole, Poland+ACI-,+ACI-Feb. 7, 2016+ACI-,20,5,0,70,0,11,0.16,58,0.83,1,0.01,42,0.6,15,0.21,13,0.19,7,0.35,3,0.15,10,0.5,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/11e5e041+AC0-da12+AC0-4362+AC0-ab8f+AC0-c8dbba04ccf7+ACU-252FDamian+AC0-Grabowski+AF8-573816+AF8-LeftFullBodyImage.png?itok+AD0-MM6pW3qn
Kron Gracie,,Featherweight Division,0,5,4,0.42,0.25,298,1,4,2.95,0.35,0.52,0,5.73,0.7,0,641,+ACI-State of Rio de Janeiro, Brazil+ACI-,+ACI-Feb. 17, 2019+ACI-,5,3,0,126,0,12,0.1,113,0.9,1,0.01,96,0.76,6,0.05,24,0.19,0,0,0,0,5,1,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2023+AC0-05/GRACIE+AF8-KRON+AF8-L+AF8-05+AC0-06.png?itok+AD0-SWeqRQT2
Roger Gracie,,Middleweight Division,0,0,0,0.41,0.5,29,0,4,0.8,2,0.61,0,6.73,0,0.6,900,+ACI-Rio de Janeiro, Brazil+ACI-,+ACI-Jul. 15, 2012+ACI-,6,2,0,12,0,6,0.5,5,0.42,1,0.08,8,0.67,3,0.25,1,0.08,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Rolles Gracie,,Heavyweight Division,0,0,0,0.33,0.1,46,0,10,2.3,2.3,0.55,0,3.38,0,0,391,+ACI-Rio de Janeiro, Brazil+ACI-,+ACI-Feb. 6, 2010+ACI-,3,1,0,15,0,5,0.33,9,0.6,1,0.07,12,0.8,3,0.2,0,0,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Royce Gracie,,Middleweight Division,0,0,0,0.41,0,85,0,4,0.88,0,0.38,0,1.13,0.76,0.67,630,+ACI-Rio de Janeiro, Brazil+ACI-,+ACI-Nov. 12, 1993+ACI-,13,2,2,35,0,14,0.4,19,0.54,2,0.06,8,0.23,6,0.17,21,0.6,0,0,0,0,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-10/GRACIE+AF8-ROYCE+AF8-R.png?itok+AD0-2hZ310Ke
Bogdan Grad,+ACI-+ACIAIg-The Unleashed+ACIAIg-+ACI-,Featherweight Division,9,3,8,0.53,0.4,285,3,15,5.83,3.5,0.47,0,7.84,0,1,515,+ACI-Timi+//3//Q-oara, Romania+ACI-,+ACI-Feb. 1, 2025+ACI-,15,2,0,150,0,7,0.05,109,0.73,34,0.23,103,0.69,29,0.19,18,0.12,9,0.6,3,0.2,3,0.2,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/GRAD+AF8-BOGDAN+AF8-L+AF8-02+AC0-01.png?itok+AD0-TJ2ro0dT
Miranda Granger,+ACI-+ACIAIg-Danger+ACIAIg-+ACI-,Women's Strawweight Division,1,5,5,0.47,0,236,0,0,2.79,0,0.58,0,2.57,0,0.33,597,+ACI-Seattle, United States+ACI-,+ACI-Aug. 3, 2019+ACI-,7,3,0,111,0,30,0.27,77,0.69,4,0.04,56,0.5,19,0.17,36,0.32,1,0.14,1,0.14,5,0.71,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-08/GRANGER+AF8-MIRANDA+AF8-L+AF8-08+AC0-06.png?itok+AD0-CQlZdhfa
Davey Grant,+ACI-+ACIAIg-Dangerous+ACIAIg-+ACI-,Bantamweight Division,4,9,7,0.44,0.4,1874,3,30,5.25,1.14,0.56,0.38,3.89,0.19,0.61,726,+ACI-Bishop Auckland, England+ACI-,+ACI-Dec. 1, 2013+ACI-,16,7,0,826,0,48,0.06,729,0.88,49,0.06,353,0.43,274,0.33,199,0.24,4,0.27,2,0.13,9,0.6,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2024+AC0-12/GRANT+AF8-DAVEY+AF8-L+AF8-12+AC0-14.png?itok+AD0-gVFV9KmY
Dwight Grant,+ACI-+ACIAIg-The Body Snatcher+ACIAIg-+ACI-,Middleweight Division,7,0,4,0.36,1,898,1,4,3.29,0.61,0.61,0.61,2.66,0,0.67,658,+ACI-Brooklyn, United States+ACI-,+ACI-Dec. 15, 2018+ACI-,11,6,0,325,0,19,0.06,275,0.85,31,0.1,215,0.66,46,0.14,64,0.2,7,0.64,4,0.36,0,0,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-04/568fd758+AC0-44ac+AC0-4a61+AC0-b6d5+AC0-a4885e36c80e+ACU-252FGRANT+AF8-DWIGHT+AF8-L+AF8-04+AC0-23.png?itok+AD0-5Nu4A+AF8-MG
TJ Grant,,Lightweight Division,0,0,0,0.54,0.44,944,0,32,3.95,1.63,0.57,0.58,3.21,0.58,0.37,704,+ACI-Calgary, Canada+ACI-,+ACI-Apr. 18, 2009+ACI-,21,5,0,510,0,141,0.28,315,0.62,54,0.11,298,0.58,154,0.3,58,0.11,0,0,0,0,0,0,https://res.cloudinary.com/da7h9bpnj/image/upload/v1740705240/ja3o1ufisq1mx4dld8ba.jpg
Alexa Grasso,,Women's Flyweight Division,4,2,5,0.42,0.4,2063,1,15,4.19,0.44,0.58,0.07,3.69,0.65,0.55,952,+ACI-Guadalajara, Mexico+ACI-,+ACI-Nov. 6, 2016+ACI-,16,4,1,864,0,140,0.16,696,0.81,28,0.03,534,0.62,169,0.2,161,0.19,4,0.25,10,0.63,2,0.13,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2025+AC0-01/5/GRASSO+AF8-ALEXA+AF8-L+AF8-03+AC0-05.png?itok+AD0-O6jH3J1S
Tony Gravely,,Bantamweight Division,10,3,4,0.48,0.42,791,5,86,3.82,5.4,0.44,0.6,4.47,0.3,0.52,666,+ACI-Martinsville, United States+ACI-,+ACI-Jan. 25, 2020+ACI-,23,9,0,382,0,72,0.19,204,0.53,106,0.28,243,0.64,63,0.16,76,0.2,10,0.43,10,0.43,3,0.13,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-09/GRAVELY+AF8-TONY+AF8-L+AF8-09+AC0-17.png?itok+AD0-gIXFyE51
Shelton Graves,+ACI-+ACIAIv/9//3//Q-The Gravedigger+//3//f/9ACIAIg-+ACI-,Heavyweight Division,0,0,0,0.69,0.57,39,0,7,2.19,4.86,0.33,0,0.81,0,0,740,+ACI-Baltimore, United States+ACI-,+ACI-Aug. 8, 2017+ACI-,7,3,0,27,0,1,0.04,0,0,26,0.96,15,0.56,12,0.44,0,0,3,0.5,2,0.33,1,0.17,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/1df892d6+AC0-2e64+AC0-44f9+AC0-a8a9+AC0-a1b43efd8baf+ACU-252FShelton+AC0-Graves+AF8-635819+AF8-LeftFullBodyImage.png?itok+AD0-meWBIse+AF8-
Michael Graves,,Welterweight Division,0,0,0,0.54,0.52,87,0,23,1.25,4.8,0.59,0,1.47,0.4,0.67,750,+ACI-Toledo, United States+ACI-,+ACI-Jul. 12, 2015+ACI-,6,0,1,47,0,10,0.21,17,0.36,20,0.43,36,0.77,7,0.15,4,0.09,3,0.5,1,0.17,2,0.33,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/2500965a+AC0-3cc0+AC0-47de+AC0-875f+AC0-a4456690cbf6+ACU-252Fmichael+AC0-graves+AF8-530242+AF8-LeftFullBodyImage.png?itok+AD0-cVEoSSTc
James Gray,+ACI-+ACIAIg-The Phenom+ACIAIg-+ACI-,Bantamweight Division,0,0,0,0.5,0,4,0,1,2.61,0,0.44,0,18.26,0,0,46,+ACI-Philadelphia, United States+ACI-,+ACI-Aug. 1, 2017+ACI-,4,2,0,2,0,0,0,2,1,0,0,1,0.5,0,0,1,0.5,0,0,0,0,4,1,https://dmxg5wxfqgb4u.cloudfront.net/styles/athlete+AF8-bio+AF8-full+AF8-body/s3/2022+AC0-03/bd6f06f3+AC0-189b+AC0-471c+AC0-8fd6+AC0-1c66920265e5+ACU-252FJames+AC0-Gray+AF8-632977+AF8-LeftFullBodyImage.png?itok+AD0-T6GhbYRl
